508.0,16.0,5.0,0,7.5,5.0,-5.0,0.0,-0.0,0.0,1
508.0,16.0,5.0,0,2.5,5.0,-5.0,0.0,-0.0,0.0,1
508.0,16.0,5.0,0,-2.5,5.0,-5.0,0.0,-0.0,0.0,1
508.0,16.0,5.0,0,-7.5,5.0,-5.0,0.0,-0.0,0.0,1
508.0,16.0,5.0,0,-5.0,7.5,-5.0,0.0,-0.0,90.0,1
508.0,16.0,5.0,0,0.0,7.5,-5.0,0.0,-0.0,90.0,1
508.0,16.0,5.0,0,5.0,7.5,-5.0,0.0,-0.0,90.0,1
508.0,16.0,5.0,0,2.5,10.0,-5.0,0.0,-0.0,0.0,1
508.0,16.0,5.0,0,-2.5,10.0,-5.0,0.0,-0.0,0.0,1
508.0,16.0,5.0,0,-6.78186416626,8.24644374847,-5.0,0.0,-0.0,44.5412445068,1
508.0,16.0,5.0,0,6.74054002762,8.20541858673,-5.0,0.0,0.0,-45.8758049011,1
508.0,16.0,5.0,0,1.71952211857,8.18527030945,-5.0,0.0,0.0,-46.5431022644,1
508.0,16.0,5.0,0,-1.74575686455,8.21049404144,-5.0,0.0,-0.0,-134.291015625,1
508.0,16.0,5.0,0,-3.1777780056,8.28841972351,-5.0,0.0,0.0,-43.2066764832,1
508.0,16.0,5.0,0,3.21303796768,8.25163936615,-5.0,0.0,-0.0,-135.625579834,1
508.0,16.0,5.0,0,-6.68218135834,5.0,1.84939622879,14.0362434387,-90.0,-146.325393677,3
508.0,16.0,5.0,0,0.0,5.0,-2.5,0.0,-90.0,90.0,3
508.0,16.0,5.0,0,6.68755960464,5.0,1.84449017048,-90.0,-90.0,42.4559822083,3
508.0,16.0,5.0,0,10.0,5.0,-2.5,0.0,-90.0,90.0,3
508.0,16.0,5.0,0,-10.0,5.0,-2.5,0.0,-90.0,90.0,3
508.0,16.0,5.0,0,-7.5,5.0,0.0,0.0,-90.0,0.0,3
508.0,16.0,5.0,0,-2.5,5.0,0.0,0.0,-90.0,0.0,3
508.0,16.0,5.0,0,2.5,5.0,0.0,0.0,-90.0,0.0,3
508.0,16.0,5.0,0,7.5,5.0,0.0,0.0,-90.0,0.0,3
508.0,16.0,5.0,0,5.0,5.0,2.5,0.0,-90.0,90.0,3
508.0,16.0,5.0,0,10.0,5.0,2.5,0.0,-90.0,90.0,3
508.0,16.0,5.0,0,-5.0,5.0,2.5,0.0,-90.0,90.0,3
508.0,16.0,5.0,0,-10.0,5.0,2.5,0.0,-90.0,90.0,3
508.0,16.0,5.0,0,0.0,5.0,2.5,0.0,-90.0,90.0,3
508.0,16.0,5.0,0,-6.73530769348,5.0,-1.79964113235,165.963760376,-90.0,-32.0063819885,3
508.0,16.0,5.0,0,6.66596317291,5.0,-1.86401903629,-165.963760376,-90.0,-145.824935913,3
508.0,16.0,5.0,0,5.0,5.0,-2.5,0.0,-90.0,90.0,3
508.0,16.0,5.0,0,-5.0,5.0,-2.5,0.0,-90.0,90.0,3
508.0,16.0,5.0,0,-1.69827115536,10.0,-1.8346323967,153.434951782,90.0,-159.354660034,2
508.0,16.0,5.0,0,-5.0,10.0,-2.5,0.0,90.0,90.0,2
508.0,16.0,5.0,0,5.0,10.0,-2.5,0.0,90.0,90.0,2
508.0,16.0,5.0,0,-5.0,10.0,2.5,0.0,90.0,90.0,2
508.0,16.0,5.0,0,1.78186476231,10.0,1.75355613232,0.0,90.0,44.5412330627,2
508.0,16.0,5.0,12,5.0,10.0,2.5,0.0,90.0,90.0,2
508.0,16.0,5.0,12,2.5,10.0,0.0,0.0,90.0,0.0,2
508.0,16.0,5.0,12,-2.5,10.0,0.0,0.0,90.0,0.0,2
508.0,16.0,5.0,12,1.7142316103,10.0,-1.81972825527,-90.0,90.0,43.2900886536,2
508.0,16.0,5.0,12,0.0,10.0,-2.5,0.0,90.0,90.0,2
508.0,16.0,5.0,12,0.0,10.0,2.5,0.0,90.0,90.0,2
508.0,16.0,5.0,12,-1.70360434055,10.0,1.82967996597,0.0,90.0,132.956436157,2
